Fiscal Year Released,Recidivism Reporting Year,Race - Ethnicity,Sex,Age At Release ,Convicting Offense Classification,Convicting Offense Type,Convicting Offense Subtype,Release Type,Main Supervising District,Recidivism - Return to Prison,Recidivism Type,Days to Recidivism,New Conviction Offense Classification,New Conviction Offense Type,New Conviction Offense Sub Type,Part of Target Population
2012,2015,White - Non-Hispanic,M,25-34,B Felony,Drug,Trafficking,Parole,5JD,Yes,Tech,281,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Violent,Sex,Special Sentence,3JD,Yes,Tech,281,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Property,Burglary,Discharged – End of Sentence,,Yes,Tech,281,,,,No
2012,2015,White - Non-Hispanic,M,35-44,Aggravated Misdemeanor,Public Order,Sex Offender Registry/Residency,Discharged – End of Sentence,,Yes,New,282,Aggravated Misdemeanor,Violent,Assault,No
2012,2015,White - Non-Hispanic,M,Under 25,D Felony,Property,Burglary,Parole,7JD,Yes,Tech,282,,,,Yes
2012,2015,White - Non-Hispanic,M,55 and Older,Aggravated Misdemeanor,Public Order,Alcohol,Discharged – End of Sentence,,Yes,New,284,Aggravated Misdemeanor,Property,Theft,No
2012,2015,White - Non-Hispanic,F,25-34,C Felony,Drug,Trafficking,Parole,5JD,Yes,Tech,284,,,,Yes
2012,2015,Black - Non-Hispanic,M,35-44,C Felony,Drug,Trafficking,Parole,2JD,Yes,Tech,286,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,Felony - Enhancement to Original Penalty,Violent,Robbery,Parole,1JD,Yes,Tech,286,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Public Order,OWI,Parole,5JD,Yes,Tech,286,,,,Yes
2012,2015,White - Non-Hispanic,M,35-44,C Felony,Violent,Kidnap,Parole,4JD,Yes,Tech,286,,,,Yes
2012,2015,Black - Non-Hispanic,M,25-34,C Felony,Drug,Trafficking,Parole,5JD,Yes,New,287,D Felony,Drug,Drug Possession,Yes
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Drug,Trafficking,Parole,5JD,Yes,New,287,B Felony,Drug,Trafficking,Yes
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Public Order,Sex Offender Registry/Residency,Parole,3JD,Yes,New,287,D Felony,Public Order,Other Public Order,Yes
2012,2015,White - Non-Hispanic,M,45-54,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,New,287,C Felony,Drug,Trafficking,No
2012,2015,White - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,New,287,Aggravated Misdemeanor,Property,Theft,No
2012,2015,Black - Non-Hispanic,M,Under 25,C Felony,Drug,Trafficking,Parole,6JD,Yes,Tech,287,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,C Felony,Drug,Trafficking,Parole,5JD,Yes,Tech,287,,,,No
2012,2015,White - Non-Hispanic,M,45-54,C Felony,Property,Burglary,Parole,5JD,Yes,Tech,707,,,,Yes
2012,2015,American Indian or Alaska Native - Non-Hispanic,M,35-44,C Felony,Property,Burglary,Parole,ISC,Yes,Tech,287,,,,Yes
2012,2015,Black - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Discharged – End of Sentence,,Yes,New,291,D Felony,Drug,Trafficking,No
2012,2015,White - Non-Hispanic,M,25-34,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,Yes,New,292,Serious Misdemeanor,Public Order,Flight/Escape,Yes
2012,2015,White - Non-Hispanic,M,25-34,B Felony,Drug,Trafficking,Parole,8JD,Yes,New,292,Felony - Enhancement to Original Penalty,Drug,Drug Possession,Yes
2012,2015,Black - Non-Hispanic,M,25-34,Serious Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,New,292,Aggravated Misdemeanor,Violent,Assault,No
2012,2015,Asian or Pacific Islander - Non-Hispanic,M,25-34,Aggravated Misdemeanor,Violent,Sex,Special Sentence,8JD,Yes,Tech,292,,,,Yes
2012,2015,White - Non-Hispanic,M,Under 25,Special Sentence 2005,Violent,Sex,Special Sentence,8JD,Yes,Tech,292,,,,Yes
2012,2015,White - Non-Hispanic,M,45-54,Felony - Enhancement to Original Penalty,Drug,Drug Possession,Parole,2JD,Yes,New,293,Aggravated Misdemeanor,Property,Theft,Yes
2012,2015,White - Non-Hispanic,M,Under 25,C Felony,Drug,Trafficking,Parole,1JD,Yes,Tech,293,,,,Yes
2012,2015,Black - Non-Hispanic,M,45-54,D Felony,Property,Forgery/Fraud,Parole,8JD,Yes,Tech,293,,,,Yes
2012,2015,White - Non-Hispanic,M,45-54,D Felony,Public Order,OWI,Parole,6JD,Yes,Tech,294,,,,Yes
2012,2015,White - Non-Hispanic,M,35-44,D Felony,Property,Forgery/Fraud,Parole,7JD,Yes,New,295,Aggravated Misdemeanor,Violent,Assault,Yes
2012,2015,Black - Non-Hispanic,M,25-34,D Felony,Drug,Drug Possession,Parole,2JD,Yes,Tech,296,,,,Yes
2012,2015,White - Non-Hispanic,M,35-44,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,1JD,Yes,New,297,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes
2012,2015,White - Non-Hispanic,M,45-54,Aggravated Misdemeanor,Other,Special Sentence Revocation,Special Sentence,3JD,Yes,Tech,297,,,,Yes
2012,2015,White - Non-Hispanic,M,35-44,C Felony,Drug,Trafficking,Parole,5JD,Yes,New,298,Aggravated Misdemeanor,Violent,Assault,Yes
2012,2015,Black - Non-Hispanic,M,45-54,Aggravated Misdemeanor,Public Order,Alcohol,Discharged – End of Sentence,,Yes,New,298,Aggravated Misdemeanor,Public Order,Traffic,No
2012,2015,White - Non-Hispanic,M,25-34,C Felony,Drug,Trafficking,Parole,5JD,Yes,Tech,298,,,,Yes
2012,2015,White - Non-Hispanic,M,35-44,Aggravated Misdemeanor,Public Order,OWI,Parole,8JD,Yes,New,299,C Felony,Property,Burglary,Yes
2012,2015,Black - Non-Hispanic,M,45-54,Aggravated Misdemeanor,Drug,Drug Possession,Discharged – End of Sentence,,Yes,New,299,D Felony,Drug,Trafficking,No
2012,2015,White - Non-Hispanic,M,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,Yes,New,299,D Felony,Property,Burglary,No
2012,2015,White - Non-Hispanic,M,Under 25,C Felony,Property,Burglary,Parole,5JD,Yes,New,299,Aggravated Misdemeanor,Public Order,Traffic,Yes
2012,2015,White - Non-Hispanic,M,Under 25,D Felony,Violent,Assault,Discharged – End of Sentence,,Yes,New,299,D Felony,Property,Theft,No
2012,2015,American Indian or Alaska Native - Non-Hispanic,M,25-34,C Felony,Drug,Trafficking,Parole,3JD,Yes,Tech,299,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,Aggravated Misdemeanor,Violent,Sex,Special Sentence,1JD,Yes,Tech,299,,,,Yes
2012,2015,White - Non-Hispanic,M,45-54,C Felony,Drug,Trafficking,Parole,5JD,Yes,New,300,Serious Misdemeanor,Public Order,Flight/Escape,Yes
2012,2015,White - Non-Hispanic,M,Under 25,C Felony,Drug,Trafficking,Parole,5JD,Yes,New,300,Aggravated Misdemeanor,Drug,Drug Possession,Yes
2012,2015,White - Non-Hispanic,M,25-34,C Felony,Property,Burglary,Parole,5JD,Yes,New,300,D Felony,Drug,Trafficking,Yes
2012,2015,Black - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,New,300,C Felony,Violent,Sex,No
2012,2015,White - Non-Hispanic,M,35-44,D Felony,Property,Theft,Parole,3JD,Yes,Tech,300,,,,Yes
2012,2015,Black - Non-Hispanic,M,25-34,C Felony,Property,Burglary,Parole,2JD,Yes,Tech,300,,,,Yes
2012,2015,White - Non-Hispanic,M,Under 25,C Felony,Property,Burglary,Parole,6JD,Yes,Tech,300,,,,Yes
2012,2015,American Indian or Alaska Native - Non-Hispanic,F,35-44,C Felony,Property,Theft,Parole,5JD,Yes,Tech,301,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Property,Theft,Parole,5JD,Yes,Tech,301,,,,Yes
2012,2015,White - Non-Hispanic,M,35-44,D Felony,Drug,Drug Possession,Parole,5JD,Yes,Tech,301,,,,Yes
2012,2015,White - Non-Hispanic,F,25-34,D Felony,Property,Burglary,Discharged – End of Sentence,,Yes,New,302,D Felony,Property,Burglary,No
2012,2015,White - Non-Hispanic,M,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,New,302,D Felony,Violent,Assault,No
2012,2015,Black - Non-Hispanic,M,25-34,C Felony,Property,Burglary,Parole,1JD,Yes,New,303,C Felony,Property,Burglary,Yes
2012,2015,White - Non-Hispanic,M,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,Yes,New,304,Aggravated Misdemeanor,Property,Vandalism,No
2012,2015,White - Non-Hispanic,M,Under 25,C Felony,Property,Theft,Parole,8JD,Yes,New,306,Aggravated Misdemeanor,Property,Theft,Yes
2012,2015,White - Non-Hispanic,M,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,New,306,D Felony,Public Order,OWI,No
2012,2015,White - Non-Hispanic,F,25-34,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,Yes,Tech,306,,,,Yes
2012,2015,White - Non-Hispanic,M,Under 25,C Felony,Drug,Trafficking,Parole,5JD,Yes,New,307,Public Order,Flight/Escape,,Yes
2012,2015,White - Non-Hispanic,M,Under 25,C Felony,Property,Theft,Parole,2JD,Yes,New,307,D Felony,Property,Theft,Yes
2012,2015,White - Non-Hispanic,M,35-44,D Felony,Drug,Drug Possession,Parole,8JD,Yes,Tech,307,,,,Yes
2012,2015,Black - Non-Hispanic,M,35-44,Aggravated Misdemeanor,Public Order,Weapons,Parole,1JD,Yes,New,308,Serious Misdemeanor,Public Order,Flight/Escape,Yes
2012,2015,White - Non-Hispanic,M,25-34,C Felony,Drug,Trafficking,Parole,2JD,Yes,New,308,D Felony,Property,Burglary,Yes
2012,2015,White - Non-Hispanic,M,45-54,D Felony,Property,Forgery/Fraud,Parole,1JD,Yes,New,308,Aggravated Misdemeanor,Public Order,OWI,Yes
2012,2015,White - Non-Hispanic,M,35-44,C Felony,Property,Theft,Parole,4JD,Yes,Tech,309,,,,Yes
2012,2015,White - Non-Hispanic,F,25-34,C Felony,Property,Burglary,Discharged – End of Sentence,,Yes,New,310,Felony - Enhancement to Original Penalty,Property,Theft,No
2012,2015,White - Non-Hispanic,M,Under 25,D Felony,Property,Burglary,Parole,5JD,Yes,New,311,Public Order,Flight/Escape,,Yes
2012,2015,White - Hispanic,M,25-34,D Felony,Public Order,OWI,Parole,5JD,Yes,New,312,C Felony,Property,Burglary,Yes
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Public Order,OWI,Parole,5JD,Yes,New,312,Aggravated Misdemeanor,Public Order,Traffic,Yes
2012,2015,Black - Non-Hispanic,M,Under 25,D Felony,Property,Burglary,Parole,1JD,Yes,New,312,Aggravated Misdemeanor,Violent,Assault,Yes
2012,2015,American Indian or Alaska Native - Hispanic,F,25-34,C Felony,Drug,Trafficking,Parole,3JD,Yes,Tech,314,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Drug,Trafficking,Parole,6JD,Yes,Tech,314,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Property,Burglary,Parole,4JD,Yes,Tech,314,,,,Yes
2012,2015,White - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,New,315,Aggravated Misdemeanor,Violent,Assault,No
2012,2015,White - Non-Hispanic,F,35-44,D Felony,Property,Theft,Parole,7JD,Yes,Tech,315,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,C Felony,Drug,Trafficking,Parole,7JD,Yes,New,316,Aggravated Misdemeanor,Property,Theft,Yes
2012,2015,White - Non-Hispanic,M,35-44,B Felony,Drug,Trafficking,Parole,5JD,Yes,New,316,D Felony,Property,Forgery/Fraud,Yes
2012,2015,White - Non-Hispanic,M,45-54,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,Yes,Tech,316,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,C Felony,Property,Burglary,Parole,2JD,Yes,Tech,316,,,,Yes
2012,2015,White - Non-Hispanic,M,45-54,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,2JD,Yes,Tech,317,,,,Yes
2012,2015,White - Non-Hispanic,M,45-54,Felony - Enhancement to Original Penalty,Property,Burglary,Discharged – End of Sentence,,Yes,New,318,D Felony,Property,Burglary,No
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Violent,Assault,Parole,2JD,Yes,New,318,D Felony,Drug,Other Drug,Yes
2012,2015,Black - Non-Hispanic,M,25-34,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,7JD,Yes,Tech,318,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,Aggravated Misdemeanor,Other,Special Sentence Revocation,Special Sentence,4JD,Yes,Tech,319,,,,Yes
2012,2015,White - Hispanic,M,Under 25,C Felony,Drug,Trafficking,Parole,2JD,Yes,Tech,320,,,,Yes
2012,2015,White - Non-Hispanic,M,45-54,D Felony,Public Order,OWI,Parole,5JD,Yes,Tech,321,,,,Yes
2012,2015,Black - Non-Hispanic,M,45-54,Felony - Enhancement to Original Penalty,Violent,Assault,Parole,1JD,Yes,New,322,C Felony,Violent,Assault,Yes
2012,2015,Black - Non-Hispanic,M,45-54,C Felony,Drug,Trafficking,Parole,5JD,Yes,Tech,322,,,,Yes
2012,2015,White - Non-Hispanic,F,25-34,C Felony,Drug,Trafficking,Parole,5JD,Yes,Tech,322,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Drug,Trafficking,Parole,8JD,Yes,Tech,322,,,,Yes
2012,2015,White - Non-Hispanic,M,45-54,D Felony,Drug,Drug Possession,Parole,8JD,Yes,Tech,322,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,C Felony,Drug,Trafficking,Parole,5JD,Yes,New,323,D Felony,Drug,Trafficking,Yes
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Public Order,OWI,Parole,5JD,Yes,New,324,D Felony,Public Order,OWI,Yes
2012,2015,White - Non-Hispanic,M,45-54,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,,Yes,New,325,D Felony,Public Order,OWI,No
2012,2015,White - Non-Hispanic,M,Under 25,D Felony,Property,Burglary,Parole,8JD,Yes,New,326,Aggravated Misdemeanor,Property,Theft,Yes
2012,2015,White - Non-Hispanic,M,25-34,Aggravated Misdemeanor,Other,Special Sentence Revocation,Special Sentence,8JD,Yes,Tech,326,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Violent,Sex,Special Sentence,2JD,Yes,Tech,327,,,,Yes
2012,2015,Black - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Parole,1JD,Yes,Tech,328,,,,Yes
2012,2015,White - Non-Hispanic,M,55 and Older,D Felony,Drug,Trafficking,Parole,6JD,Yes,Tech,328,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,C Felony,Drug,Trafficking,Parole,6JD,Yes,Tech,329,,,,Yes
2012,2015,White - Non-Hispanic,M,Under 25,C Felony,Drug,Trafficking,Parole,8JD,Yes,Tech,329,,,,Yes
2012,2015,Black - Non-Hispanic,M,25-34,Aggravated Misdemeanor,Violent,Sex,Special Sentence,7JD,Yes,Tech,329,,,,Yes
2012,2015,White - Non-Hispanic,M,Under 25,D Felony,Property,Theft,Parole,1JD,Yes,New,330,D Felony,Violent,Assault,Yes
2012,2015,Black - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,New,330,Aggravated Misdemeanor,Property,Theft,No
2012,2015,White - Non-Hispanic,M,25-34,C Felony,Violent,Sex,Special Sentence,8JD,Yes,Tech,330,,,,Yes
2012,2015,White - Non-Hispanic,F,45-54,Aggravated Misdemeanor,Drug,Drug Possession,Parole,5JD,Yes,Tech,330,,,,Yes
2012,2015,Black - Non-Hispanic,M,Under 25,D Felony,Violent,Assault,Parole,8JD,Yes,Tech,330,,,,Yes
2012,2015,White - Hispanic,M,35-44,D Felony,Drug,Drug Possession,Parole,5JD,Yes,New,331,Aggravated Misdemeanor,Public Order,Traffic,Yes
2012,2015,White - Non-Hispanic,M,55 and Older,Aggravated Misdemeanor,Public Order,Alcohol,Discharged – End of Sentence,,Yes,New,331,Aggravated Misdemeanor,Public Order,Alcohol,No
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Property,Theft,Discharged – End of Sentence,,Yes,Tech,331,,,,No
2012,2015,White - Non-Hispanic,M,35-44,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,Yes,New,332,D Felony,Drug,Drug Possession,Yes
2012,2015,Black - Non-Hispanic,M,25-34,D Felony,Violent,Other Violent,Discharged – End of Sentence,,Yes,New,333,D Felony,Property,Theft,No
2012,2015,Black - Non-Hispanic,M,Under 25,D Felony,Property,Burglary,Parole,ISC,Yes,New,334,D Felony,Property,Burglary,Yes
2012,2015,White - Non-Hispanic,M,35-44,C Felony,Property,Burglary,Parole,2JD,Yes,New,334,D Felony,Property,Burglary,Yes
2012,2015,White - Non-Hispanic,F,Under 25,D Felony,Property,Theft,Parole,5JD,Yes,Tech,334,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,Aggravated Misdemeanor,Property,Burglary,Discharged – End of Sentence,,Yes,New,336,B Felony,Drug,Trafficking,No
2012,2015,White - Non-Hispanic,M,Under 25,C Felony,Drug,Trafficking,Parole,7JD,Yes,Tech,336,,,,Yes
2012,2015,Black - Non-Hispanic,M,Under 25,D Felony,Violent,Assault,Parole,5JD,Yes,Tech,336,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,C Felony,Drug,Trafficking,Parole,8JD,Yes,New,339,C Felony,Drug,Trafficking,Yes
2012,2015,Black - Non-Hispanic,M,25-34,Aggravated Misdemeanor,Property,Forgery/Fraud,Parole,5JD,Yes,New,339,Aggravated Misdemeanor,Property,Forgery/Fraud,Yes
2012,2015,White - Non-Hispanic,M,35-44,B Felony,Violent,Murder/Manslaughter,Parole,2JD,Yes,Tech,339,,,,Yes
2012,2015,White - Non-Hispanic,M,35-44,Aggravated Misdemeanor,Other,Special Sentence Revocation,Special Sentence,5JD,Yes,Tech,340,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,C Felony,Violent,Sex,Special Sentence,7JD,Yes,Tech,340,,,,Yes
2012,2015,Black - Non-Hispanic,M,25-34,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,,Yes,New,341,D Felony,Violent,Assault,No
2012,2015,Black - Non-Hispanic,M,25-34,C Felony,Property,Theft,Parole,7JD,Yes,Tech,341,,,,Yes
2012,2015,White - Non-Hispanic,M,45-54,Aggravated Misdemeanor,Other,Special Sentence Revocation,Special Sentence,5JD,Yes,Tech,341,,,,Yes
2012,2015,Black - Non-Hispanic,M,35-44,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,2JD,Yes,New,342,Serious Misdemeanor,Public Order,Flight/Escape,Yes
2012,2015,White - Non-Hispanic,M,45-54,D Felony,Property,Burglary,Discharged – End of Sentence,,Yes,New,342,Felony - Enhancement to Original Penalty,Drug,Other Drug,No
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Property,Burglary,Parole,7JD,Yes,New,342,Aggravated Misdemeanor,Property,Forgery/Fraud,Yes
2012,2015,White - Non-Hispanic,M,35-44,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,New,342,D Felony,Violent,Assault,No
2012,2015,White - Non-Hispanic,M,25-34,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,Yes,New,343,D Felony,Drug,Drug Possession,Yes
2012,2015,Black - Non-Hispanic,M,45-54,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,,Yes,New,343,D Felony,Property,Forgery/Fraud,No
2012,2015,Black - Non-Hispanic,M,55 and Older,Felony - Enhancement to Original Penalty,Property,Forgery/Fraud,Parole,7JD,Yes,New,343,Felony - Enhancement to Original Penalty,Property,Forgery/Fraud,Yes
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Violent,Assault,Discharged – End of Sentence,,Yes,New,343,Aggravated Misdemeanor,Violent,Assault,No
2012,2015,Black - Non-Hispanic,M,25-34,D Felony,Violent,Sex,Parole,5JD,Yes,Tech,343,,,,Yes
2012,2015,White - Non-Hispanic,M,Under 25,D Felony,Property,Burglary,Parole,5JD,Yes,Tech,343,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,B Felony,Drug,Trafficking,Parole,5JD,Yes,New,344,Aggravated Misdemeanor,Drug,Drug Possession,Yes
2012,2015,Black - Non-Hispanic,M,35-44,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,New,344,C Felony,Property,Burglary,No
2012,2015,White - Non-Hispanic,M,35-44,C Felony,Drug,Trafficking,Parole,2JD,Yes,Tech,344,,,,Yes
2012,2015,White - Non-Hispanic,F,45-54,D Felony,Public Order,OWI,Parole,3JD,Yes,Tech,344,,,,Yes
2012,2015,White - Hispanic,M,25-34,D Felony,Property,Forgery/Fraud,Parole,3JD,Yes,Tech,344,,,,Yes
2012,2015,Black - Non-Hispanic,M,25-34,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,7JD,Yes,New,345,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes
2012,2015,White - Non-Hispanic,M,35-44,D Felony,Property,Burglary,Parole,5JD,Yes,New,345,D Felony,Property,Burglary,Yes
2012,2015,White - Non-Hispanic,M,Under 25,D Felony,Violent,Assault,Discharged – End of Sentence,,Yes,New,346,Aggravated Misdemeanor,Public Order,Weapons,No
2012,2015,White - Non-Hispanic,M,45-54,D Felony,Public Order,OWI,Parole,2JD,Yes,New,347,D Felony,Public Order,OWI,Yes
2012,2015,Black - Non-Hispanic,M,25-34,B Felony,Violent,Other Violent,Parole,5JD,Yes,New,347,D Felony,Public Order,Weapons,Yes
2012,2015,Black - Non-Hispanic,M,35-44,Felony - Enhancement to Original Penalty,Violent,Robbery,Parole,3JD,Yes,New,348,B Felony,Violent,Other Violent,Yes
2012,2015,Black - Non-Hispanic,M,25-34,Aggravated Misdemeanor,Violent,Assault,Parole,5JD,Yes,New,348,D Felony,Property,Burglary,Yes
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Drug,Trafficking,Discharged – End of Sentence,,Yes,New,349,Aggravated Misdemeanor,Violent,Assault,No
2012,2015,White - Non-Hispanic,M,25-34,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,Yes,New,349,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes
2012,2015,White - Non-Hispanic,M,35-44,C Felony,Drug,Trafficking,Parole,5JD,Yes,New,349,Aggravated Misdemeanor,Property,Theft,Yes
2012,2015,White - Non-Hispanic,F,35-44,D Felony,Drug,Drug Possession,Parole,2JD,Yes,New,349,Aggravated Misdemeanor,Property,Forgery/Fraud,Yes
2012,2015,White - Non-Hispanic,M,25-34,Aggravated Misdemeanor,Drug,Drug Possession,Parole,8JD,Yes,New,350,D Felony,Public Order,Other Public Order,Yes
2012,2015,White - Non-Hispanic,M,25-34,D Felony,Property,Burglary,Discharged – End of Sentence,,Yes,New,350,D Felony,Property,Burglary,No
2012,2015,Black - Non-Hispanic,M,35-44,D Felony,Violent,Assault,Parole,7JD,Yes,New,350,D Felony,Drug,Trafficking,Yes
2012,2015,White - Non-Hispanic,F,25-34,D Felony,Property,Vandalism,Parole,5JD,Yes,Tech,350,,,,Yes
2012,2015,White - Non-Hispanic,M,45-54,B Felony,Drug,Trafficking,Parole,5JD,Yes,New,351,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes
2012,2015,White - Non-Hispanic,M,45-54,C Felony,Property,Theft,Parole,5JD,Yes,Tech,351,,,,Yes
2012,2015,White - Non-Hispanic,M,25-34,Aggravated Misdemeanor,Property,Burglary,Discharged – End of Sentence,,Yes,New,352,Aggravated Misdemeanor,Violent,Assault,No
2012,2015,White - Hispanic,M,Under 25,B Felony,Drug,Trafficking,Parole,2JD,Yes,New,353,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes
2012,2015,White - Non-Hispanic,F,45-54,Felony - Enhancement to Original Penalty,Property,Forgery/Fraud,Parole,8JD,Yes,New,353,Felony - Enhancement to Original Penalty,Property,Forgery/Fraud,Yes
2012,2015,White - Non-Hispanic,M,25-34,C Felony,Drug,Trafficking,Parole,7JD,Yes,Tech,353,,,,Yes
2012,2015,White - Hispanic,M,Under 25,Aggravated Misdemeanor,Violent,Sex,Special Sentence,2JD,Yes,Tech,353,,,,Yes
2012,2015,White - Non-Hispanic,M,Under 25,D Felony,Property,Vandalism,Parole,5JD,Yes,Tech,355,,,,Yes
2012,2015,White - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Violent,Sex,Discharged – End of Sentence,,Yes,Tech,355,,,,No
